,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,Description,PhotoAmt,AdoptionSpeed
12213,2,0,24,264,0,1,1,0,0,2,3,1,1,1,1,1,0,0,444,2,1
12214,1,0,36,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0,1471,12,4
12215,1,0,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,0,12,2,3
12216,1,0,1,307,0,3,1,6,7,2,1,2,2,2,1,6,0,0,104,0,4
12217,1,0,3,307,0,2,2,0,0,2,1,2,2,2,1,1,0,0,260,1,4
12218,1,0,1,307,0,2,1,2,0,2,1,2,2,2,1,2,0,0,733,6,1
12219,2,0,5,266,266,2,2,5,0,1,1,2,2,2,1,1,0,0,25,4,2
12220,1,0,1,307,0,1,1,7,0,2,2,3,3,2,1,1,0,0,88,1,2
12221,2,0,4,265,0,2,1,6,7,2,2,2,2,2,1,1,0,0,37,5,3
12222,1,0,3,307,0,1,5,0,0,2,1,2,1,2,1,1,0,0,291,2,1
12223,2,0,1,266,0,1,1,2,0,1,1,2,2,2,1,1,0,0,187,5,4
12224,2,0,4,299,266,1,4,7,0,1,1,2,2,3,1,1,150,0,50,4,3
12225,1,0,1,109,200,1,3,0,0,2,2,2,2,3,1,1,0,0,215,1,1
12226,1,0,2,307,218,1,1,2,7,2,1,2,2,2,1,1,0,0,413,7,3
12227,2,0,3,266,0,2,6,7,0,1,1,2,2,2,1,1,0,0,72,0,4
12228,1,0,1,307,0,1,2,0,0,2,1,2,2,2,1,2,0,0,90,2,0
12229,1,0,1,307,0,1,2,0,0,1,2,2,1,2,1,1,0,0,189,10,2
12230,2,0,2,243,0,2,6,0,0,1,1,2,2,3,1,1,0,0,76,0,4
12231,2,0,4,266,0,1,5,0,0,2,1,1,1,2,1,1,0,0,250,3,3
12232,2,0,2,266,0,1,1,0,0,1,1,2,2,2,1,1,0,0,33,7,4
12233,1,0,1,307,0,2,1,0,0,2,1,2,1,2,1,1,50,0,397,2,3
12234,2,0,2,266,0,1,3,0,0,2,1,2,2,2,1,1,0,0,325,6,1
12235,1,0,9,128,0,2,1,2,7,1,1,1,1,1,1,1,200,0,615,1,1
12236,1,0,50,20,0,1,1,2,7,2,2,3,2,3,1,1,0,0,73,2,1
12237,2,0,3,266,0,1,5,0,0,1,1,2,2,2,1,1,0,0,210,2,2
12238,1,0,48,178,0,1,2,3,7,1,3,1,1,2,1,1,200,0,193,2,1
12239,1,0,2,307,0,2,2,0,0,2,2,1,1,1,1,1,0,0,88,1,4
12240,1,0,48,189,0,1,1,2,0,3,1,1,1,2,1,1,0,0,457,2,3
12241,2,0,6,292,266,2,3,0,0,2,2,2,2,2,1,1,0,0,230,1,2
12242,2,0,2,266,0,3,1,6,7,1,1,2,2,2,1,4,0,0,456,13,1
12243,1,0,24,212,0,2,4,0,0,1,2,1,1,1,1,1,300,0,600,5,4
12244,1,0,2,307,0,1,5,0,0,2,1,1,1,2,1,1,0,1,334,5,2
12245,1,0,3,307,0,2,7,0,0,2,2,2,2,2,1,1,0,0,303,5,1
12246,2,0,20,265,254,1,1,7,0,2,2,1,1,1,1,1,0,0,120,7,3
12247,1,0,2,199,307,2,1,2,5,2,2,1,1,3,1,2,0,0,502,1,3
12248,2,0,8,252,0,2,1,4,0,2,2,1,1,1,1,1,0,0,36,4,3
12249,2,0,2,266,0,2,1,2,7,1,2,2,2,2,1,1,0,0,106,1,2
12250,2,0,2,264,285,2,1,2,7,2,3,2,2,2,1,3,0,0,192,12,2
12251,2,0,3,264,266,1,1,6,7,2,2,2,2,2,1,1,80,0,293,5,1
12252,2,0,12,292,0,1,2,5,0,2,1,1,1,1,1,1,0,0,696,1,3
12253,1,0,2,307,0,1,1,2,7,2,2,2,1,2,1,1,0,0,612,5,1
12254,2,0,3,266,0,1,1,0,0,2,1,1,1,2,1,1,0,0,123,1,3
12255,1,0,3,307,103,1,1,2,0,2,2,1,1,2,1,1,0,0,14,5,2
12256,1,0,2,307,0,1,1,2,0,2,1,3,3,3,1,1,0,0,117,4,2
12257,2,0,7,303,266,2,2,5,6,2,2,1,1,1,1,1,100,0,346,4,0
12258,1,0,2,307,307,1,1,2,7,2,2,2,1,2,1,1,0,0,12,4,3
12259,1,0,2,307,0,3,1,2,7,2,1,2,2,2,1,3,0,0,35,12,1
12260,1,0,48,205,0,1,1,7,0,1,2,3,1,2,1,1,0,0,52,1,3
12261,1,0,17,205,0,1,2,7,0,1,1,1,1,2,1,1,0,0,343,0,0
12262,1,0,60,78,0,2,1,0,0,3,1,1,1,1,1,1,300,0,267,2,3
12263,1,0,2,307,0,3,2,5,7,2,2,2,3,3,1,8,0,0,322,24,2
12264,1,0,2,307,0,3,1,2,7,2,1,2,1,2,1,5,0,0,521,5,4
12265,1,0,30,103,307,2,1,2,0,2,2,2,2,2,1,1,0,0,162,3,3
12266,2,0,12,266,266,2,4,6,7,2,1,2,2,1,1,1,0,0,173,3,4
12267,1,0,36,179,307,1,7,0,0,2,3,3,3,2,1,1,0,0,422,1,3
12268,2,0,3,266,0,2,6,0,0,1,1,2,1,2,1,2,0,0,127,12,3
12269,1,0,12,307,0,2,2,7,0,2,1,2,2,1,1,1,0,0,1109,2,2
12270,1,0,1,307,0,3,1,7,0,3,2,2,2,2,1,3,0,0,356,8,2
12271,2,0,24,266,0,2,1,2,7,3,2,1,1,1,1,1,0,0,338,3,1
12272,2,0,2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,0,83,2,2
12273,1,0,2,307,0,2,2,0,0,2,1,2,1,2,1,1,0,0,59,1,2
12274,1,0,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,0,206,1,2
12275,2,0,1,265,0,1,6,0,0,1,2,2,1,2,1,1,0,0,108,5,4
12276,1,0,30,205,169,1,7,0,0,2,2,1,1,1,1,1,500,0,192,4,4
12277,2,0,12,265,0,2,7,0,0,2,2,2,1,1,1,1,0,0,149,14,3
12278,2,0,6,292,265,2,5,7,0,2,2,2,1,2,1,1,0,0,89,5,3
12279,1,0,2,307,0,2,3,0,0,2,1,2,2,2,1,1,20,0,122,1,2
12280,2,0,5,264,0,1,3,5,0,1,1,2,1,2,1,1,0,0,31,6,4
12281,1,0,2,307,307,2,5,0,0,2,2,2,2,2,1,1,0,0,47,12,3
12282,2,0,6,266,265,2,1,6,7,1,2,1,1,1,1,4,30,0,85,4,4
12283,2,0,9,295,0,1,2,7,0,2,1,1,1,1,1,1,0,0,162,1,4
12284,1,0,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,0,410,11,1
12285,2,0,4,249,293,2,1,2,0,2,3,2,2,2,1,1,0,0,573,3,3
12286,2,0,6,266,0,1,1,0,0,2,1,3,3,3,1,1,0,0,455,4,2
12287,2,0,5,266,276,1,1,7,0,2,1,2,1,2,1,1,0,0,131,3,4
12288,2,0,1,266,0,1,1,2,7,1,1,2,2,2,1,1,0,0,218,4,1
12289,2,0,5,266,0,2,1,2,4,2,1,2,1,2,1,1,0,0,305,3,4
12290,1,0,2,307,0,1,1,0,0,1,2,2,2,2,2,1,0,0,229,2,3
12291,2,0,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,1,780,5,1
12292,1,0,3,307,0,2,1,2,0,2,1,2,2,2,1,1,0,0,39,1,4
12293,1,0,8,307,0,2,1,7,0,2,1,1,1,1,1,1,0,0,512,2,2
12294,2,0,3,299,292,1,2,6,7,1,1,2,1,2,1,1,0,0,116,5,2
12295,1,0,2,307,0,1,1,2,7,2,1,2,2,2,1,2,0,0,448,2,1
12296,2,0,7,242,252,1,2,0,0,2,3,1,1,2,1,1,0,0,435,3,2
12297,1,0,16,307,0,2,2,5,0,2,1,1,1,1,1,1,0,0,632,6,4
12298,1,0,2,307,0,2,7,0,0,1,2,2,2,2,1,1,0,0,240,2,1
12299,1,0,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,0,323,2,1
12300,1,0,36,218,0,1,1,2,0,3,3,1,1,1,1,1,300,0,1421,1,4
12301,1,0,12,217,0,2,1,0,0,1,2,1,1,1,1,1,0,0,729,1,4
12302,1,0,3,307,0,2,2,0,0,2,2,2,1,2,1,1,0,0,327,1,3
12303,2,0,0,266,0,3,1,2,7,2,1,2,2,2,1,5,0,0,136,1,3
12304,2,0,3,285,264,1,7,0,0,2,3,2,1,2,1,1,700,0,94,3,2
12305,1,0,1,307,0,1,2,0,0,2,2,2,2,2,1,1,0,0,103,2,2
12306,2,0,15,285,0,2,2,0,0,2,3,1,1,1,1,1,0,0,19,1,1
12307,1,0,2,307,0,2,1,2,7,2,1,2,2,2,1,2,0,0,320,1,1
12308,2,0,1,266,0,2,1,7,0,2,1,2,2,2,1,1,0,0,211,3,3
12309,1,0,12,307,218,2,1,2,0,1,2,1,1,1,1,1,0,0,365,1,3
12310,2,0,2,265,266,1,1,7,0,1,2,2,2,2,2,1,0,0,125,3,2
12311,2,0,2,266,0,1,1,6,7,2,1,2,2,2,1,1,0,0,352,2,4
12312,1,0,2,307,0,3,1,5,7,2,1,2,2,2,1,5,0,0,161,5,1
12313,1,0,10,307,307,2,7,0,0,2,2,2,3,3,1,1,0,0,29,1,4
12314,2,0,3,265,0,1,3,0,0,2,2,2,2,2,1,1,0,0,85,2,2
12315,2,0,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,0,180,3,2
12316,2,0,2,265,292,2,5,0,0,2,2,1,1,2,1,2,0,0,421,1,1
12317,1,0,2,307,0,1,1,0,0,2,2,2,2,2,1,1,0,0,126,1,4
12318,1,0,12,307,0,1,5,0,0,1,2,1,1,1,1,1,100,0,1020,3,4
12319,1,0,6,307,0,2,2,0,0,2,1,3,1,3,1,1,0,0,434,5,1
12320,1,0,18,307,0,2,1,2,0,3,2,3,3,3,2,1,0,0,1660,4,3
12321,2,0,7,292,266,2,2,5,0,2,1,2,1,1,1,1,50,0,256,4,1
12322,2,0,24,266,0,2,1,7,0,2,1,2,2,2,1,1,0,0,610,1,4
12323,2,0,2,266,0,3,3,6,7,2,1,2,1,2,1,3,0,0,175,2,3
12324,2,0,3,266,0,2,6,7,0,2,1,2,2,2,1,1,0,0,242,2,2
12325,1,0,2,307,0,2,2,7,0,2,1,1,1,1,1,1,50,0,253,9,4
12326,2,0,5,285,247,2,1,2,7,2,1,2,2,2,1,1,0,0,91,1,4
12327,2,0,2,266,0,1,6,0,0,1,1,2,2,2,1,1,100,0,53,3,2
12328,2,0,2,266,0,1,5,0,0,1,1,2,2,2,1,1,0,0,112,5,2
12329,2,0,3,285,265,1,6,7,0,3,2,2,1,2,1,1,150,0,822,5,1
12330,1,0,1,307,78,3,1,2,5,2,1,1,1,1,1,4,8,0,1509,4,2
12331,2,0,2,265,0,3,1,3,6,1,2,2,2,2,1,4,0,0,623,7,3
12332,1,0,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,1,380,4,4
12333,1,0,60,19,0,2,1,2,7,2,1,1,1,1,1,1,300,0,300,3,2
12334,2,0,3,266,0,1,1,6,0,1,1,2,1,2,1,1,0,0,299,4,2
12335,1,0,3,307,0,2,1,2,0,2,1,1,1,2,1,1,100,0,112,2,4
12336,2,0,1,265,0,1,4,5,0,1,2,2,2,1,1,1,0,1,171,2,1
12337,2,0,14,266,0,3,1,2,6,2,2,2,2,2,1,4,0,0,413,2,4
12338,1,0,8,179,213,2,2,0,0,2,2,2,2,2,1,1,0,0,349,3,3
12339,2,0,2,266,0,1,1,0,0,2,1,1,1,2,1,1,0,0,709,9,1
12340,2,0,10,264,0,2,2,7,0,1,3,1,1,1,1,1,0,0,395,3,3
12341,1,0,12,307,0,3,1,2,0,2,2,2,1,1,1,2,0,0,430,5,3
12342,1,0,8,307,0,1,3,5,0,2,1,1,1,1,1,1,110,0,354,4,3
12343,1,0,12,307,0,2,3,4,0,2,1,3,3,3,1,7,0,0,301,1,4
12344,2,0,3,266,0,2,2,3,6,1,1,2,2,2,1,1,0,0,67,15,2
12345,1,0,2,307,0,1,1,2,7,2,1,2,2,2,1,1,20,0,201,1,3
12346,2,0,3,265,0,2,1,7,0,1,2,3,3,3,1,1,0,0,1099,2,3
12347,1,0,3,307,0,1,2,0,0,2,1,2,1,2,1,1,0,0,420,3,1
12348,2,0,1,266,265,3,1,6,7,2,1,2,2,2,1,5,0,0,1606,6,1
12349,1,0,36,205,218,2,1,6,7,1,3,1,1,2,1,1,0,0,537,2,1
12350,2,0,1,266,0,2,1,7,0,2,1,2,1,2,1,1,0,0,307,3,1
12351,1,0,18,218,0,2,5,0,0,2,2,3,3,1,1,1,0,0,381,3,4
12352,1,0,2,307,0,2,7,0,0,2,2,1,1,3,1,1,0,0,96,1,3
12353,1,0,2,307,0,3,1,5,7,2,1,1,1,2,1,7,0,1,205,8,4
12354,1,0,3,307,307,2,1,7,0,2,2,1,1,2,1,1,0,0,12,1,2
12355,2,0,4,266,0,2,5,0,0,2,1,1,1,1,1,1,100,0,290,1,1
12356,2,0,3,265,0,1,6,0,0,1,2,2,2,2,1,1,0,0,383,1,1
12357,1,0,1,307,26,2,1,2,0,3,2,1,1,2,1,1,0,0,316,5,2
12358,1,0,8,307,0,1,1,7,0,2,1,1,1,3,1,1,0,0,114,2,4
12359,2,0,2,241,0,3,1,2,4,1,1,2,2,2,1,3,0,0,94,5,4
12360,1,0,5,307,0,1,2,5,7,2,1,3,3,3,1,1,10,0,152,3,4
12361,1,0,36,109,307,1,3,0,0,2,2,1,1,1,1,1,0,0,265,2,3
12362,1,0,7,307,307,2,1,0,0,2,1,1,1,1,1,1,0,0,405,3,4
12363,2,0,3,266,0,1,1,7,0,1,1,2,1,2,1,1,0,0,455,5,2
12364,1,0,3,307,0,2,2,5,7,2,2,2,1,2,1,1,0,0,143,1,4
12365,2,0,6,285,0,2,2,7,0,2,3,2,1,2,1,1,750,0,150,10,3
12366,2,0,24,292,0,1,1,7,0,4,2,1,1,2,1,1,0,0,300,4,3
12367,2,0,1,266,0,3,1,6,7,2,1,2,1,2,1,5,50,0,285,5,2
12368,1,0,72,218,218,1,5,7,0,1,2,3,3,3,1,1,0,0,320,2,2
12369,2,0,5,299,0,1,2,0,0,2,1,1,1,1,1,1,0,0,124,2,0
12370,2,0,12,265,0,1,3,7,0,2,2,1,1,1,1,1,0,0,69,5,4
12371,1,0,36,205,0,2,5,7,0,1,2,3,3,3,1,1,0,0,437,3,1
12372,1,0,36,61,207,1,1,3,7,1,2,1,1,1,1,1,0,0,31,1,0
12373,1,0,2,307,0,2,1,7,0,2,2,2,1,2,1,1,0,0,166,6,2
12374,1,0,2,307,141,3,2,5,7,2,2,2,2,2,1,4,0,0,168,8,2
12375,2,0,40,250,0,2,1,0,0,2,2,3,1,2,1,1,0,0,450,3,4
12376,2,0,7,285,264,1,1,2,0,3,3,1,1,2,1,1,0,0,6,5,1
12377,2,0,30,276,265,2,3,7,0,2,2,1,1,1,1,1,0,0,16,4,1
12378,2,0,3,299,0,3,1,3,6,2,1,1,1,2,1,2,200,2,138,4,4
12379,2,0,2,266,292,1,4,6,7,1,1,2,1,2,1,2,200,1,348,6,2
12380,2,0,4,266,0,3,1,4,7,1,1,1,1,3,1,2,0,0,63,2,3
12381,1,0,1,307,0,2,5,0,0,2,1,2,2,2,1,1,0,0,493,1,2
12382,2,0,3,299,0,2,1,6,7,2,1,1,1,2,1,1,0,0,57,2,1
12383,1,0,10,307,0,1,3,0,0,2,2,1,2,1,1,1,0,0,154,1,1
12384,1,0,8,141,307,1,1,2,0,3,2,2,1,2,1,1,0,0,91,0,4
12385,2,0,30,265,0,1,7,0,0,3,2,1,1,1,1,1,0,0,864,12,1
12386,1,0,3,307,0,1,6,7,0,2,1,1,1,2,1,1,100,0,22,2,3
12387,2,0,4,266,266,3,1,7,0,1,1,2,2,2,1,3,0,0,88,2,4
12388,2,0,4,265,0,2,1,2,0,2,2,2,1,2,1,1,0,0,68,2,4
12389,2,0,4,285,265,1,7,0,0,2,2,2,1,2,1,1,0,0,215,6,2
12390,1,0,24,152,0,2,4,0,0,1,1,1,1,1,1,1,0,0,101,3,1
12391,1,0,1,307,0,2,1,7,0,2,1,2,1,2,1,1,0,0,84,1,4
12392,2,0,2,266,0,1,1,2,7,1,1,2,1,2,1,2,0,0,53,5,1
12393,1,0,1,307,0,2,2,0,0,2,1,1,1,3,1,1,0,0,281,6,2
12394,2,0,24,266,0,2,2,5,7,2,2,1,1,2,1,1,0,0,520,4,2
12395,1,0,9,200,0,1,3,0,0,2,1,1,1,2,1,1,0,0,207,3,1
12396,1,0,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0,524,4,4
12397,1,0,48,182,0,1,2,0,0,2,1,1,1,2,1,1,50,0,155,0,4
12398,1,0,1,307,0,2,1,7,0,2,2,1,1,2,1,1,0,0,46,1,2
12399,1,0,60,179,0,1,2,5,0,1,1,1,2,2,1,1,300,0,495,1,2
12400,1,0,6,205,182,1,1,2,0,1,3,3,1,2,1,1,300,0,400,6,3
12401,1,0,2,141,307,3,1,0,0,2,2,2,1,2,1,2,0,0,124,6,1
12402,1,0,5,307,0,2,2,3,0,2,1,1,2,1,1,1,0,1,428,26,4
12403,1,0,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,0,562,2,1
12404,2,0,2,266,0,3,3,5,7,1,2,2,2,2,1,2,0,0,529,3,1
12405,1,0,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,0,109,1,1
12406,1,0,3,307,0,2,1,0,0,2,1,2,1,2,1,1,0,0,91,2,1
12407,2,0,2,266,0,2,1,6,0,2,1,1,1,2,1,1,0,0,693,11,2
12408,2,0,12,265,0,2,2,5,0,2,2,2,2,2,1,2,0,0,1012,4,1
12409,1,0,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,0,211,1,2
12410,1,0,5,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,137,2,4
12411,1,0,1,307,0,2,2,5,0,2,1,2,1,2,1,1,1,0,167,3,1
12412,1,0,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,0,372,7,1
12413,1,0,0,307,0,1,1,0,0,2,1,1,1,1,1,1,0,0,474,6,2
12414,1,0,1,128,307,1,2,7,0,2,2,2,2,2,1,1,0,0,169,1,2
12415,2,0,6,266,0,2,2,0,0,2,1,2,2,2,1,1,0,0,24,1,2
12416,1,0,3,307,0,2,1,5,0,3,1,2,1,2,1,1,0,0,594,5,2
12417,1,0,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,0,2150,5,4
12418,2,0,3,266,0,2,1,7,0,2,1,3,3,3,1,1,0,0,313,3,4
12419,1,0,2,141,0,2,1,0,0,3,1,3,3,3,1,1,0,0,118,5,2
12420,2,0,3,276,264,2,7,0,0,2,3,2,2,2,1,1,500,0,62,4,3
12421,2,0,3,266,0,2,1,7,0,2,1,2,1,2,1,1,0,0,490,3,2
12422,2,0,1,265,0,1,1,4,7,1,2,2,2,2,1,6,0,0,435,1,4
12423,2,0,30,266,0,2,1,7,0,1,1,1,1,1,1,1,50,0,138,1,2
12424,1,0,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,0,325,8,3
12425,2,0,1,265,0,2,1,0,0,1,1,2,2,3,1,1,0,0,154,2,1
12426,2,0,11,266,0,2,1,0,0,3,1,3,3,3,1,2,0,0,49,5,4
12427,1,0,2,307,0,1,2,5,7,2,2,2,2,2,1,1,0,0,134,5,2
12428,2,0,12,266,0,1,4,5,7,3,1,2,2,2,1,1,0,0,276,4,3
12429,2,0,1,266,0,3,1,2,7,2,1,2,2,2,1,8,0,0,674,1,1
12430,1,0,2,307,307,3,1,2,7,1,1,3,3,3,2,7,0,0,12,12,4
12431,2,0,1,266,0,2,7,0,0,1,1,2,1,2,1,1,0,0,244,1,3
12432,1,0,48,307,307,2,7,0,0,3,1,1,1,1,1,1,100,0,717,4,4
12433,1,0,2,307,0,1,1,2,0,2,2,2,2,2,1,1,0,0,41,2,2
12434,2,0,2,266,0,2,1,6,7,2,1,2,1,2,1,1,0,0,355,3,1
12435,1,0,12,307,0,1,1,2,0,2,1,1,1,1,1,1,0,0,139,2,4
12436,1,0,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,0,283,1,2
12437,2,0,12,265,0,1,7,0,0,2,2,3,3,3,1,1,0,2,424,4,1
12438,1,0,84,307,0,1,2,6,0,3,1,3,3,3,1,1,0,0,1124,5,4
12439,2,0,1,292,0,2,2,5,6,2,1,2,2,2,1,4,0,0,248,2,2
12440,2,0,61,266,0,1,7,0,0,3,1,1,1,1,1,1,0,1,222,6,4
12441,1,0,6,307,307,2,2,7,0,2,1,1,1,2,1,1,0,0,117,1,4
12442,1,0,2,307,307,2,5,7,0,2,2,2,2,2,1,1,0,0,12,5,2
12443,2,0,3,266,266,3,1,2,7,1,1,2,2,2,1,5,0,0,51,2,2
12444,2,0,2,292,266,3,2,7,0,1,2,2,2,2,1,4,0,0,544,4,0
12445,1,0,60,179,0,1,5,0,0,1,3,1,3,1,2,1,200,0,835,1,1
12446,1,0,60,169,0,2,5,0,0,1,2,1,1,1,1,1,0,0,17,2,4
12447,2,0,4,264,0,2,1,2,7,3,3,1,1,1,1,1,0,0,89,5,1
12448,1,0,24,218,307,1,2,5,0,2,2,1,1,1,1,1,0,2,370,8,3
12449,1,0,3,307,0,3,2,6,0,2,1,1,1,2,1,2,0,0,181,3,4
12450,2,0,2,252,266,2,1,0,0,1,2,2,2,2,1,1,0,0,336,2,1
12451,2,0,1,266,0,3,1,2,3,1,1,2,2,2,1,4,0,0,236,3,4
12452,1,0,2,307,0,2,4,7,0,2,1,2,2,2,1,1,0,0,1236,5,3
12453,1,0,6,307,173,2,1,0,0,1,2,2,1,1,1,1,100,0,23,4,4
12454,1,0,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,0,64,2,3
12455,1,0,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,0,169,1,2
12456,2,0,1,299,0,2,2,6,0,1,1,2,1,2,2,1,0,0,338,3,1
12457,1,0,3,307,0,2,1,2,5,1,1,3,3,3,1,1,0,0,252,5,2
12458,1,0,1,307,0,2,4,5,0,2,1,1,1,2,1,1,10,0,350,1,3
12459,2,0,2,265,266,3,1,2,7,1,2,2,2,2,1,2,0,0,369,5,1
12460,1,0,4,307,0,2,2,0,0,1,1,2,2,2,1,1,20,0,113,1,4
12461,1,0,3,307,141,3,1,0,0,2,1,2,2,2,1,3,0,0,253,8,4
12462,2,0,3,266,0,2,1,3,7,1,1,1,1,2,1,1,0,0,88,3,2
12463,1,0,2,307,307,2,2,3,4,3,1,2,2,1,1,1,0,0,538,3,1
12464,2,0,3,266,0,2,1,4,7,1,2,2,2,2,1,1,0,0,48,1,4
12465,2,0,3,266,0,3,1,5,7,1,1,2,2,2,1,3,0,0,123,3,1
12466,2,0,6,266,0,1,1,3,0,3,1,1,1,1,1,2,60,0,600,3,4
12467,2,0,24,266,0,2,1,7,0,2,1,2,1,2,1,4,0,0,578,4,4
12468,1,0,2,307,307,1,1,0,0,2,2,1,1,2,1,1,0,0,284,2,2
12469,2,0,1,265,265,2,4,5,7,2,2,2,2,2,1,1,0,0,279,1,3
12470,1,0,36,307,307,3,1,2,7,2,2,2,2,1,1,3,0,0,593,6,4
12471,1,0,4,307,307,1,7,0,0,2,2,1,1,2,1,1,0,0,12,5,2
12472,2,0,3,264,0,2,2,6,7,2,3,2,1,2,1,1,0,0,281,5,2
12473,1,0,2,307,0,1,2,0,0,2,1,3,3,2,1,1,0,0,213,5,2
12474,1,0,2,307,0,2,1,4,7,2,3,1,1,2,1,1,0,0,161,5,2
12475,1,0,7,147,0,1,7,0,0,1,2,1,1,2,1,1,0,0,350,1,1
12476,1,0,24,307,307,2,1,0,0,2,2,1,1,1,1,1,0,0,14,5,4
12477,1,0,3,307,0,2,1,2,0,2,1,2,2,2,1,1,0,0,338,3,2
12478,1,0,12,307,21,1,6,7,0,2,3,1,1,1,1,1,0,1,990,4,4
12479,2,0,2,266,0,2,1,2,6,1,1,2,1,2,1,1,0,0,333,4,2
12480,2,0,12,283,0,2,1,7,0,3,1,2,2,2,1,1,0,0,437,2,1
12481,1,0,3,141,109,2,3,5,7,2,1,3,1,2,1,1,0,0,54,2,0
12482,2,0,3,266,0,2,1,4,7,2,2,2,2,2,1,1,0,3,1108,10,3
12483,2,0,2,266,0,2,6,7,0,2,1,2,1,2,1,1,0,0,364,3,2
12484,1,0,3,218,0,1,1,7,0,2,3,2,1,1,1,1,200,0,65,7,1
12485,1,0,1,307,0,2,2,5,7,2,2,2,2,2,1,1,0,0,265,0,1
12486,2,0,12,299,0,2,2,3,0,2,1,1,1,1,1,1,0,0,237,3,3
12487,2,0,4,266,0,2,1,3,7,2,1,2,2,2,1,1,0,0,368,7,2
12488,2,0,4,292,283,2,5,7,0,2,2,2,1,2,1,1,50,0,44,2,2
12489,1,0,1,189,307,1,1,2,0,2,2,2,2,2,1,1,0,0,35,5,1
12490,2,0,4,266,266,1,2,7,0,1,1,3,3,3,1,1,0,0,62,4,1
12491,2,0,2,266,0,2,1,4,7,1,1,2,2,2,1,1,0,0,394,8,2
12492,1,0,2,307,0,2,1,7,0,2,2,2,1,2,1,1,0,0,120,1,4
12493,1,0,1,307,0,1,7,0,0,2,1,2,2,2,1,1,0,0,157,3,1
12494,1,0,21,307,0,1,1,2,0,2,2,1,1,2,1,1,0,0,173,2,4
12495,1,0,36,307,0,1,1,0,0,2,1,1,1,1,1,1,0,0,81,1,3
12496,2,0,2,266,266,3,1,6,7,2,1,2,2,2,1,4,0,0,781,8,1
12497,2,0,4,266,0,2,3,0,0,2,1,1,1,1,1,1,100,0,150,2,2
12498,2,0,5,266,0,2,1,2,6,2,1,2,2,2,1,1,0,0,23,1,2
12499,1,0,1,307,0,3,1,2,7,3,1,2,2,2,1,4,0,0,420,3,2
12500,1,0,4,307,0,1,1,7,0,2,1,1,1,2,1,1,0,0,148,1,4
12501,1,0,1,307,0,1,1,2,0,2,2,3,3,3,1,1,0,0,120,5,3
12502,1,0,12,213,307,2,7,0,0,2,2,3,3,3,1,1,0,0,339,4,4
12503,1,0,6,206,0,2,2,5,7,3,2,1,1,2,1,1,499,0,187,3,1
12504,1,0,1,307,307,2,1,7,0,2,1,2,2,2,1,1,0,0,290,5,2
12505,1,0,1,307,0,1,1,2,0,2,3,2,2,2,1,1,0,0,112,2,2
12506,2,0,10,266,0,1,2,7,0,2,1,2,2,2,1,1,0,0,114,3,4
12507,1,0,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,0,377,1,2
12508,1,0,2,307,0,1,1,0,0,2,2,2,2,2,1,1,0,0,273,4,1
12509,2,0,5,299,0,2,6,7,0,1,1,1,1,1,1,1,0,1,729,8,1
12510,1,0,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,0,229,11,1
12511,2,0,2,266,265,2,2,4,0,1,2,3,3,1,1,2,0,0,79,4,2
12512,2,0,8,265,0,2,4,5,7,2,2,2,1,2,1,1,20,0,453,4,4
12513,1,0,3,141,307,2,1,0,0,3,1,2,2,2,1,1,0,0,397,1,1
12514,2,0,4,265,0,1,6,7,0,1,2,2,2,2,1,1,0,0,282,5,1
12515,1,0,4,307,0,1,2,0,0,3,2,1,1,2,1,1,0,0,468,1,2
12516,2,0,2,299,266,3,1,3,7,2,1,2,2,2,1,2,0,0,806,4,1
12517,1,0,7,307,307,2,1,2,0,2,1,2,2,1,1,1,0,0,273,5,2
12518,2,0,2,292,252,1,2,5,0,1,1,2,2,2,1,1,0,0,235,4,0
12519,1,0,1,307,0,3,1,2,0,2,1,2,2,3,1,4,0,0,97,9,4
12520,1,0,19,72,152,2,5,7,0,2,1,1,1,1,1,1,0,0,225,1,4
